"TIMESTAMP"	"CS655_1_temp"	"CS655_2_temp"	"CS655_3_temp"	"CS655_4_temp"	"CS655_5_temp"	"CS655_6_temp"
"2024-10-10 11:55:00"	25.6805	25.5716	25.7197	25.7029	25.9827	25.8483
"2024-10-10 12:00:00"	25.6805	25.5716	25.7197	25.7029	25.9827	25.8483
"2024-10-10 12:05:00"	25.6805	25.5716	25.7197	25.7029	25.9827	25.8483
"2024-10-10 12:10:00"	25.6805	25.5716	25.7197	25.7029	25.9827	25.8483
"2024-10-10 12:15:00"	25.6805	25.5716	25.7197	25.7029	25.9827	25.8483
"2024-10-10 12:20:00"	25.6805	25.5716	25.7197	25.7029	25.9827	25.8483
"2024-10-10 12:25:00"	25.6526	25.5436	25.7308	25.6694	25.9799	25.826
"2024-10-10 12:30:00"	25.6526	25.5436	25.7308	25.6694	25.9799	25.826
"2024-10-10 12:35:00"	25.6526	25.5436	25.7308	25.6694	25.9799	25.826
"2024-10-10 12:40:00"	25.6526	25.5436	25.7308	25.6694	25.9799	25.826
"2024-10-10 12:45:00"	25.6526	25.5436	25.7308	25.6694	25.9799	25.826
"2024-10-10 12:50:00"	25.6526	25.5436	25.7308	25.6694	25.9799	25.826
"2024-10-10 12:55:00"	25.6554	25.5185	25.7169	25.6582	25.9407	25.8231
"2024-10-14 10:45:00"	24.5969	24.7635	24.7191	24.8136	24.7858	24.7914
"2024-10-14 10:50:00"	24.5969	24.7635	24.7191	24.8136	24.7858	24.7914
"2024-10-14 10:55:00"	24.5969	24.7635	24.7191	24.8136	24.7858	24.7914
"2024-10-14 11:00:00"	24.5969	24.7635	24.7191	24.8136	24.7858	24.7914
"2024-10-14 11:05:00"	24.5969	24.7635	24.7191	24.8136	24.7858	24.7914
"2024-10-14 11:10:00"	24.5969	24.7635	24.7191	24.8136	24.7858	24.7914
"2024-10-14 11:15:00"	24.5802	24.7608	24.669	24.7941	24.7941	24.7691
"2024-10-14 11:20:00"	24.5802	24.7608	24.669	24.7941	24.7941	24.7691
"2024-10-16 11:45:00"	24.1835	24.3138	24.2611	24.4081	24.4081	24.3443
"2024-10-16 11:50:00"	24.1835	24.3138	24.2611	24.4081	24.4081	24.3443
"2024-10-16 11:55:00"	24.1835	24.3138	24.2611	24.4081	24.4081	24.3443
"2024-10-16 12:00:00"	24.1835	24.3138	24.2611	24.4081	24.4081	24.3443
"2024-10-16 12:05:00"	24.1835	24.3138	24.2611	24.4081	24.4081	24.3443
"2024-10-16 12:10:00"	24.1835	24.3138	24.2611	24.4081	24.4081	24.3443
"2024-10-16 12:15:00"	24.1725	24.3221	24.2528	24.4386	24.3887	24.3304
"2024-10-16 12:20:00"	24.1725	24.3221	24.2528	24.4386	24.3887	24.3304
"2024-10-17 09:30:00"	24.3915	24.5136	24.4802	24.658	24.7135	24.5941
"2024-10-17 09:35:00"	24.3915	24.5136	24.4802	24.658	24.7135	24.5941
"2024-10-17 09:40:00"	24.3915	24.5136	24.4802	24.658	24.7135	24.5941
"2024-10-17 09:45:00"	24.3915	24.5136	24.4802	24.658	24.7135	24.5941
"2024-10-17 09:50:00"	24.3915	24.5136	24.4802	24.658	24.7135	24.5941
"2024-10-17 09:55:00"	24.3915	24.5136	24.4802	24.658	24.7135	24.5941
"2024-10-17 10:00:00"	24.397	24.5219	24.4775	24.6635	24.7052	24.6135
"2024-10-17 10:05:00"	24.397	24.5219	24.4775	24.6635	24.7052	24.6135
"2024-10-17 10:10:00"	24.397	24.5219	24.4775	24.6635	24.7052	24.6135
"2024-10-17 10:15:00"	24.397	24.5219	24.4775	24.6635	24.7052	24.6135
"2024-10-17 10:20:00"	24.397	24.5219	24.4775	24.6635	24.7052	24.6135
"2024-10-17 10:25:00"	24.397	24.5219	24.4775	24.6635	24.7052	24.6135
"2024-10-22 10:00:00"	26.6115	26.4512	26.5861	26.6903	26.9862	26.7466
"2024-10-22 10:05:00"	26.6115	26.4512	26.5861	26.6903	26.9862	26.7466
"2024-10-22 10:10:00"	26.6115	26.4512	26.5861	26.6903	26.9862	26.7466
"2024-10-22 10:15:00"	26.6115	26.4512	26.5861	26.6903	26.9862	26.7466
